transaction_id,customer_id,amount,transaction_type,merchant_category,is_weekend,hour_of_day,days_since_last_transaction,amount_vs_avg_ratio,is_international,event_time
txn_00004254,cust_000769,58.36,Purchase,Grocery,0,21,0,0.266,0,1725048793.111287
txn_00004255,cust_000182,65.82,Payment,Entertainment,0,4,0,0.272,0,1738816344.856458
txn_00004256,cust_000492,21.4,Transfer,Travel,0,9,2,0.109,0,1728548870.923676
txn_00004257,cust_000755,27.12,Payment,ATM,1,10,0,0.856,0,1751103757.758237
txn_00004258,cust_000409,70.79,Purchase,Other,1,11,1,0.209,0,1744455073.516511
txn_00004259,cust_000133,46.39,Withdrawal,Gas Station,0,14,2,2.25,0,1727702431.122592
txn_00004260,cust_000733,29.07,Withdrawal,Restaurant,0,15,1,0.341,0,1750170269.08436
txn_00004261,cust_000188,124.44,Purchase,Grocery,0,9,3,0.643,0,1721376190.454964
txn_00004262,cust_000627,61.08,Withdrawal,Gas Station,1,10,8,0.558,0,1728813258.942365
txn_00004263,cust_000498,20.38,Purchase,Gas Station,0,9,2,0.146,0,1750406754.806991
txn_00004264,cust_000630,21.96,Payment,Other,0,2,2,0.279,0,1734921530.34971
txn_00004265,cust_000628,77.65,Purchase,Restaurant,0,11,2,0.165,0,1729593757.150015
txn_00004266,cust_000204,33.2,Purchase,Grocery,0,14,8,1.201,0,1724333823.070408
txn_00004267,cust_000443,37.28,Purchase,Restaurant,1,6,1,0.183,0,1734156304.005764
txn_00004268,cust_000064,31.76,Withdrawal,Restaurant,0,2,0,0.175,0,1721006427.542711
txn_00004269,cust_000199,49.06,Withdrawal,Gas Station,0,16,2,0.165,1,1737994975.919246
txn_00004270,cust_000647,5.67,Withdrawal,ATM,0,1,2,0.073,0,1722300368.795326
txn_00004271,cust_000543,38.73,Purchase,Department Store,0,7,0,0.141,0,1749192100.306117
txn_00004272,cust_000166,56.06,Withdrawal,Other,1,17,1,0.256,0,1750004479.298992
txn_00004273,cust_000064,26.65,Payment,Travel,1,21,0,0.147,0,1722717528.417438
txn_00004274,cust_000168,148.98,Payment,Online,0,9,0,0.616,0,1746779296.357648
txn_00004275,cust_000182,81.16,Withdrawal,Travel,1,3,5,0.335,0,1747447906.377211
txn_00004276,cust_000395,38.09,Withdrawal,Online,1,20,2,1.078,0,1742069525.553075
txn_00004277,cust_000418,127.96,Purchase,Travel,0,16,3,0.861,0,1749223126.388899
txn_00004278,cust_000117,180.66,Payment,Restaurant,1,12,0,3.943,0,1748691572.233383
txn_00004279,cust_000108,335.85,Transfer,Gas Station,0,14,0,1.04,1,1728652315.454381
txn_00004280,cust_000077,24.38,Withdrawal,Online,0,10,1,0.103,0,1726824481.196073
txn_00004281,cust_000735,32.56,Purchase,Travel,0,8,2,0.425,0,1740038570.979799
txn_00004282,cust_000749,73.91,Transfer,Restaurant,0,11,0,0.335,0,1751452348.260253
txn_00004283,cust_000615,34.75,Purchase,Travel,0,23,9,0.144,0,1743805071.659931
txn_00004284,cust_000726,140.07,Purchase,Pharmacy,0,11,15,1.582,0,1750414155.449148
txn_00004285,cust_000494,76.46,Purchase,Grocery,0,1,4,0.32,0,1736387791.258278
txn_00004286,cust_000645,29.65,Withdrawal,Grocery,0,3,7,0.155,0,1743648298.647565
txn_00004287,cust_000957,30.74,Purchase,ATM,1,14,0,0.22,0,1737813783.971019
txn_00004288,cust_000077,754.71,Payment,Other,0,20,5,3.18,0,1740429494.764638
txn_00004289,cust_000420,40.28,Purchase,Department Store,1,18,3,1.57,0,1724519419.337338
txn_00004290,cust_000430,28.91,Withdrawal,Travel,1,16,0,0.089,0,1739117139.509098
txn_00004291,cust_000359,19.87,Withdrawal,Grocery,0,7,0,1.496,0,1741677413.493389
txn_00004292,cust_000842,21.65,Payment,Pharmacy,1,6,7,0.209,0,1743917384.740544
txn_00004293,cust_000977,66.03,Payment,Restaurant,0,3,4,0.943,0,1746758494.026727
txn_00004294,cust_000363,111.94,Purchase,Restaurant,0,21,1,0.384,0,1738965474.903492
txn_00004295,cust_000210,30.92,Withdrawal,Department Store,1,13,3,0.096,0,1730554878.883007
txn_00004296,cust_000617,211.63,Payment,Grocery,1,17,6,1.885,0,1729440606.910882
txn_00004297,cust_000756,40.13,Withdrawal,Other,0,20,7,0.339,0,1730233641.450036
txn_00004298,cust_000024,33.55,Payment,Restaurant,1,13,8,0.302,0,1734875434.217916
txn_00004299,cust_000422,8.49,Transfer,Gas Station,1,13,0,0.035,0,1734181628.199677
txn_00004300,cust_000588,26.95,Payment,Grocery,1,23,2,0.164,0,1740352735.48718
txn_00004301,cust_000567,105.5,Payment,ATM,0,12,1,0.384,0,1745493003.364555
txn_00004302,cust_000510,29.6,Transfer,Other,0,4,4,0.274,0,1728875525.39357
txn_00004303,cust_000292,146.81,Purchase,Travel,1,4,11,0.634,0,1733632168.28573
txn_00004304,cust_000623,24.18,Transfer,Gas Station,0,20,1,0.116,0,1746128005.62002
txn_00004305,cust_000249,87.07,Payment,Travel,1,14,1,0.369,0,1729949804.255973
txn_00004306,cust_000352,114.83,Purchase,Pharmacy,0,10,1,0.583,0,1727341229.047107
txn_00004307,cust_000599,31.3,Transfer,ATM,0,22,0,0.328,0,1737671175.846162
txn_00004308,cust_000812,11.14,Payment,Grocery,0,22,3,0.05,0,1739917290.195813
txn_00004309,cust_000176,116.03,Purchase,Restaurant,1,7,4,0.348,0,1724566366.614792
txn_00004310,cust_000985,35.17,Payment,Pharmacy,0,13,1,0.213,0,1735305242.204959
txn_00004311,cust_000617,206.33,Purchase,Travel,1,6,0,1.838,0,1749273694.643886
txn_00004312,cust_000548,92.83,Transfer,Travel,0,9,0,0.288,0,1747123949.130132
txn_00004313,cust_000227,164.01,Withdrawal,Grocery,1,7,1,0.967,0,1720853860.269553
txn_00004314,cust_000313,47.42,Withdrawal,Other,0,11,5,0.248,0,1741867138.408112
txn_00004315,cust_000486,387.89,Purchase,Travel,0,17,0,1.084,0,1729096321.373256
txn_00004316,cust_000887,129.26,Withdrawal,Entertainment,0,11,11,0.563,0,1728296912.341277
txn_00004317,cust_000938,79.54,Purchase,Online,0,18,0,1.074,0,1721237987.444012
txn_00004318,cust_000354,7.19,Payment,Gas Station,0,0,2,0.026,0,1743549029.059178
txn_00004319,cust_000891,119.41,Transfer,Online,0,7,4,0.303,1,1745389168.234611
txn_00004320,cust_000992,151.71,Payment,ATM,0,23,3,0.566,0,1750805832.195893
txn_00004321,cust_000268,25.51,Withdrawal,Entertainment,1,4,0,0.149,0,1745032806.334841
txn_00004322,cust_000681,11.39,Transfer,Pharmacy,1,10,0,0.074,0,1747474216.742397
txn_00004323,cust_000054,29.45,Payment,Grocery,1,14,5,0.182,0,1736691964.763247
txn_00004324,cust_000544,26.29,Payment,Grocery,0,10,2,0.267,0,1735728554.998721
txn_00004325,cust_000647,55.22,Payment,Department Store,1,22,3,0.71,0,1744492472.079968
txn_00004326,cust_000126,322.4,Transfer,ATM,0,12,1,9.948,0,1722337965.66889
txn_00004327,cust_000993,109.98,Purchase,Pharmacy,1,3,1,0.354,0,1728785802.421076
txn_00004328,cust_000682,30.52,Payment,Travel,0,7,0,0.271,0,1731655365.600839
txn_00004329,cust_000411,20.81,Transfer,Restaurant,0,21,4,0.166,0,1746648902.930991
txn_00004330,cust_000040,353.73,Withdrawal,Gas Station,0,0,4,0.709,0,1732755521.222453
txn_00004331,cust_000353,58.57,Payment,Entertainment,0,6,3,0.22,0,1740117664.297677
txn_00004332,cust_000955,45.47,Withdrawal,Restaurant,1,10,9,0.277,0,1734257908.965514
txn_00004333,cust_000186,30.96,Purchase,Department Store,0,17,2,2.64,0,1724775028.124563
txn_00004334,cust_000955,73.21,Transfer,Entertainment,1,23,0,0.446,0,1740872019.279561
txn_00004335,cust_000265,30.64,Payment,Pharmacy,1,5,3,0.148,0,1736573715.107693
txn_00004336,cust_000296,20.08,Transfer,Department Store,0,1,2,0.125,0,1742434061.285565
txn_00004337,cust_000616,81.02,Withdrawal,Gas Station,0,15,4,1.182,0,1734623827.34364
txn_00004338,cust_000838,71.8,Withdrawal,Department Store,1,17,3,0.169,1,1728145472.016678
txn_00004339,cust_000851,60.06,Withdrawal,ATM,0,0,2,0.254,0,1723417449.976373
txn_00004340,cust_000357,32.56,Withdrawal,Other,0,18,2,0.347,0,1727716617.112986
txn_00004341,cust_000759,39.65,Withdrawal,Restaurant,1,1,1,1.77,0,1728693460.259909
txn_00004342,cust_000953,13.64,Payment,Online,0,6,0,0.159,0,1748238990.650848
txn_00004343,cust_000656,13.83,Payment,Entertainment,0,9,3,0.486,0,1725352206.379637
txn_00004344,cust_000791,80.96,Withdrawal,Other,1,22,10,0.196,0,1729373473.91155
txn_00004345,cust_000329,323.81,Transfer,Travel,1,3,1,3.268,0,1743301838.80964
txn_00004346,cust_000186,23.15,Transfer,Restaurant,0,11,0,1.974,0,1739271682.814147
txn_00004347,cust_000355,50.24,Transfer,Gas Station,0,5,3,0.35,0,1725249926.243371
txn_00004348,cust_000515,16.57,Transfer,Other,1,17,1,0.281,0,1731174367.091386
txn_00004349,cust_000069,47.02,Purchase,Travel,0,2,1,0.366,0,1722562933.585388
txn_00004350,cust_000049,37.11,Purchase,ATM,0,17,0,0.14,0,1732296451.819241
txn_00004351,cust_000315,20.47,Withdrawal,Department Store,1,9,2,0.083,0,1729327590.847752
txn_00004352,cust_000366,56.62,Transfer,Entertainment,0,1,3,0.17,0,1745194369.763591
txn_00004353,cust_000750,21.49,Transfer,Gas Station,0,10,0,1.874,0,1744278962.943581
txn_00004354,cust_000865,94.03,Transfer,Other,1,11,0,0.311,0,1735386074.387209
txn_00004355,cust_000826,42.78,Payment,Online,1,19,2,0.172,0,1751741402.220394
txn_00004356,cust_000868,24.93,Withdrawal,Grocery,1,2,1,0.178,0,1749260140.781546
txn_00004357,cust_000501,46.46,Purchase,Online,0,11,0,0.24,0,1736940831.006832
txn_00004358,cust_000543,28.36,Purchase,Gas Station,0,14,3,0.103,0,1727704377.338168
txn_00004359,cust_000246,40.87,Withdrawal,Pharmacy,1,10,1,0.135,0,1746869594.459362
txn_00004360,cust_000526,25.4,Withdrawal,Travel,0,7,0,0.411,0,1735802039.526677
txn_00004361,cust_000814,28.83,Payment,Online,1,16,0,0.324,1,1726326728.706901
txn_00004362,cust_000848,30.71,Withdrawal,Department Store,0,15,6,0.297,0,1738338091.395784
txn_00004363,cust_000321,18.92,Payment,ATM,0,9,4,0.181,0,1726561703.055445
txn_00004364,cust_000852,74.03,Transfer,Online,0,8,7,0.225,0,1741682228.257736
txn_00004365,cust_000826,143.24,Purchase,Gas Station,0,9,1,0.576,0,1745568754.70072
txn_00004366,cust_000885,99.28,Payment,Entertainment,0,7,0,3.318,0,1724223013.958546
txn_00004367,cust_000286,27.84,Payment,Gas Station,0,10,9,0.21,0,1748252708.012413
txn_00004368,cust_000454,29.57,Withdrawal,Other,0,1,3,0.119,0,1744246066.341094
txn_00004369,cust_000603,58.43,Transfer,Online,0,8,3,0.295,0,1750232724.351089
txn_00004370,cust_000406,57.82,Transfer,Pharmacy,1,23,5,0.611,0,1725142975.494135
txn_00004371,cust_000441,6.49,Transfer,Grocery,0,18,3,0.02,0,1729098895.644043
txn_00004372,cust_000589,19.16,Purchase,Grocery,0,23,2,0.236,0,1739315243.766796
txn_00004373,cust_000546,32.78,Transfer,Entertainment,1,12,0,0.271,0,1739622408.657975
txn_00004374,cust_000018,58.95,Withdrawal,Department Store,0,1,1,0.186,0,1737595095.985531
txn_00004375,cust_000722,72.35,Payment,Travel,0,3,0,0.475,0,1723516747.899003
txn_00004376,cust_000295,16.17,Transfer,Pharmacy,0,6,8,0.059,0,1726204145.098073
txn_00004377,cust_000961,31.2,Transfer,Other,0,23,0,0.507,0,1737068699.231966
txn_00004378,cust_000923,58.63,Payment,Other,0,12,2,3.003,0,1747307132.739923
txn_00004379,cust_000175,51.05,Transfer,Entertainment,1,21,0,0.302,0,1738533238.084636
txn_00004380,cust_000728,94.73,Withdrawal,Travel,0,13,2,0.717,0,1738847799.017593
txn_00004381,cust_000863,15.65,Withdrawal,Restaurant,0,8,4,0.151,0,1739520181.01628
txn_00004382,cust_000764,58.09,Purchase,Restaurant,0,5,9,0.235,0,1739251217.618289
txn_00004383,cust_000554,56.12,Payment,Gas Station,0,13,0,0.554,0,1726750671.676001
txn_00004384,cust_000949,22.1,Transfer,ATM,1,21,0,0.717,0,1731189329.736695
txn_00004385,cust_000831,46.95,Transfer,Online,1,5,5,0.337,0,1723955008.503858
txn_00004386,cust_000779,28.65,Payment,Travel,0,2,2,1.638,0,1748394370.953767
txn_00004387,cust_000187,15.54,Purchase,Online,0,3,1,0.522,0,1743735583.523105
txn_00004388,cust_000350,61.91,Purchase,Gas Station,1,14,2,0.354,0,1744551295.217974
txn_00004389,cust_000625,106.28,Payment,Travel,0,1,5,0.327,0,1751933431.190576
txn_00004390,cust_000968,143.92,Purchase,Grocery,0,15,2,4.437,0,1749737393.362639
txn_00004391,cust_000633,20.01,Withdrawal,Gas Station,1,19,0,0.063,0,1741549693.214497
txn_00004392,cust_000591,30.72,Transfer,Restaurant,0,6,2,0.104,0,1722318685.700022
txn_00004393,cust_000436,34.01,Withdrawal,Online,1,14,4,2.977,0,1749995234.03469
txn_00004394,cust_000383,121.84,Transfer,Travel,0,18,1,0.879,0,1723656953.446796
txn_00004395,cust_000022,19.32,Payment,Grocery,0,12,0,0.114,0,1744631985.297264
txn_00004396,cust_000685,22.24,Withdrawal,Pharmacy,0,8,1,1.06,1,1730881876.126776
txn_00004397,cust_000763,35.03,Withdrawal,Other,0,11,3,0.252,0,1724669498.807408
txn_00004398,cust_000255,166.82,Withdrawal,Other,0,23,4,2.383,0,1751064754.727965
txn_00004399,cust_000315,125.58,Transfer,Department Store,1,4,1,0.508,0,1725075153.868141
txn_00004400,cust_000741,33.24,Purchase,Travel,1,20,0,0.284,0,1734293282.955136
txn_00004401,cust_000548,53.13,Purchase,Grocery,0,6,4,0.165,0,1745989828.655817
txn_00004402,cust_000063,21.61,Transfer,Online,0,2,6,0.271,0,1748566903.654569
txn_00004403,cust_000212,78.22,Transfer,Travel,0,7,1,0.328,0,1733469216.086359
txn_00004404,cust_000389,49.84,Withdrawal,Entertainment,0,15,3,0.191,0,1744726020.342717
txn_00004405,cust_000707,102.69,Payment,Other,1,9,4,0.481,0,1731836220.069522
txn_00004406,cust_000362,7.55,Purchase,Grocery,0,11,1,0.645,0,1728468218.732884
txn_00004407,cust_000558,69.45,Payment,Gas Station,0,13,3,1.954,0,1730987213.079332
txn_00004408,cust_000979,23.89,Withdrawal,Gas Station,1,16,5,1.765,0,1730045600.241552
txn_00004409,cust_000882,48.82,Payment,Online,1,23,0,0.813,0,1733007941.236669
txn_00004410,cust_000582,28.76,Transfer,Gas Station,0,0,0,0.309,0,1726700402.06461
txn_00004411,cust_000298,117.68,Purchase,Restaurant,0,23,3,0.377,0,1728597669.036627
txn_00004412,cust_000933,21.1,Payment,Restaurant,0,17,1,0.491,0,1728404822.046402
txn_00004413,cust_000876,23.34,Payment,Pharmacy,1,22,3,1.397,0,1725832233.66299
txn_00004414,cust_000352,17.72,Transfer,Restaurant,0,18,3,0.09,0,1749664135.162966
txn_00004415,cust_000387,45.21,Transfer,Gas Station,1,18,3,0.439,0,1746293735.897303
txn_00004416,cust_000700,10.22,Purchase,Gas Station,0,14,2,0.042,0,1733839692.823206
txn_00004417,cust_000714,181.74,Transfer,Online,1,16,0,0.312,0,1735404462.672283
txn_00004418,cust_000894,101.04,Transfer,Pharmacy,0,18,0,0.296,0,1746637394.685011
txn_00004419,cust_000044,105.79,Purchase,Grocery,0,2,0,0.722,0,1751594148.036409
txn_00004420,cust_000574,65.36,Withdrawal,Entertainment,0,17,0,0.264,0,1738086150.055746
txn_00004421,cust_000009,399.42,Payment,Pharmacy,0,12,0,2.1,0,1729164037.587989
txn_00004422,cust_000138,70.53,Purchase,ATM,0,21,1,0.893,0,1750279539.208197
txn_00004423,cust_000693,44.74,Purchase,Travel,1,21,0,0.434,0,1729369949.704415
txn_00004424,cust_000236,28.92,Withdrawal,Grocery,0,4,3,1.122,0,1739508888.358618
txn_00004425,cust_000589,26.83,Payment,Entertainment,0,3,2,0.331,0,1745979947.806254
txn_00004426,cust_000712,55.09,Purchase,Other,0,3,0,0.3,0,1744683303.743099
txn_00004427,cust_000518,102.46,Transfer,Other,0,23,0,0.606,0,1737761900.531929
txn_00004428,cust_000784,126.1,Transfer,Department Store,1,13,0,3.372,0,1729339493.151867
txn_00004429,cust_000724,49.99,Transfer,Travel,0,16,2,0.156,0,1728314795.923571
txn_00004430,cust_000465,112.69,Payment,Gas Station,1,16,1,1.033,0,1725118789.321877
txn_00004431,cust_000910,57.77,Payment,Travel,1,20,3,0.386,0,1727034954.750842
txn_00004432,cust_000123,104.73,Payment,ATM,1,1,0,0.28,0,1745713418.29215
txn_00004433,cust_000785,218.49,Withdrawal,ATM,1,17,2,0.551,0,1746980021.291594
txn_00004434,cust_000605,15.04,Purchase,Travel,0,1,1,0.086,0,1736730539.098906
txn_00004435,cust_000562,16.47,Transfer,Travel,0,15,0,0.146,0,1735658834.936016
txn_00004436,cust_000240,129.74,Transfer,Entertainment,1,9,5,0.509,0,1727599545.967256
txn_00004437,cust_000850,428.41,Withdrawal,Grocery,1,18,1,1.014,0,1728754388.998327
txn_00004438,cust_000638,106.6,Transfer,Online,0,10,1,0.576,0,1749633599.533056
txn_00004439,cust_000653,19.2,Purchase,Restaurant,0,21,4,0.222,0,1748378572.202769
txn_00004440,cust_000406,37.37,Transfer,Restaurant,0,18,1,0.395,0,1725038545.385226
txn_00004441,cust_000947,52.83,Withdrawal,Online,0,18,3,0.417,0,1729098042.521393
txn_00004442,cust_000626,19.86,Transfer,Entertainment,0,20,2,1.125,0,1721935716.614359
txn_00004443,cust_000008,26.56,Transfer,Gas Station,1,3,7,0.29,1,1729305072.438903
txn_00004444,cust_000725,46.33,Transfer,Gas Station,1,0,7,0.344,0,1742604575.839349
txn_00004445,cust_000164,17.95,Withdrawal,Travel,1,22,3,0.176,0,1729374188.155808
txn_00004446,cust_000061,48.74,Transfer,Gas Station,0,22,1,0.507,0,1740436251.166328
txn_00004447,cust_000946,36.55,Transfer,Travel,0,20,2,0.633,0,1725391830.408673
txn_00004448,cust_000029,45.06,Payment,Restaurant,0,12,2,0.322,0,1739363950.098828
txn_00004449,cust_000262,27.49,Payment,Online,1,1,0,0.234,0,1748132670.066137
txn_00004450,cust_000383,29.32,Payment,ATM,1,15,1,0.212,0,1723300544.647523
txn_00004451,cust_000190,23.54,Transfer,Online,1,20,4,0.418,0,1729969903.609537
txn_00004452,cust_000103,55.1,Purchase,Grocery,0,12,0,0.269,0,1724238856.514965
txn_00004453,cust_000392,50.28,Purchase,Pharmacy,0,1,1,0.317,0,1737423185.345667
txn_00004454,cust_000487,39.43,Payment,Entertainment,0,12,6,2.186,0,1721215087.414373
txn_00004455,cust_000174,11.0,Withdrawal,Grocery,0,14,6,0.081,0,1722605551.984433
txn_00004456,cust_000344,34.52,Withdrawal,Pharmacy,0,15,0,0.635,0,1745416873.062192
txn_00004457,cust_000425,34.98,Purchase,Other,0,11,4,0.252,0,1743588065.974447
txn_00004458,cust_000420,25.56,Purchase,Grocery,0,23,4,0.996,0,1751061923.837931
txn_00004459,cust_000488,38.58,Purchase,Grocery,0,22,1,1.5,0,1739916886.096397
txn_00004460,cust_000250,59.08,Purchase,Grocery,1,23,3,0.605,0,1725143283.703926
txn_00004461,cust_000222,26.26,Purchase,Online,1,17,10,0.611,0,1740245514.576912
txn_00004462,cust_000036,121.3,Withdrawal,Restaurant,1,23,0,3.433,0,1741475814.627561
txn_00004463,cust_000210,83.82,Payment,Other,1,10,10,0.261,0,1737886619.522672
txn_00004464,cust_000522,74.59,Purchase,Pharmacy,0,15,1,0.324,0,1735744635.464307
txn_00004465,cust_000191,43.53,Transfer,Department Store,1,21,7,0.671,0,1724619432.951188
txn_00004466,cust_000727,22.56,Payment,Gas Station,0,10,2,0.16,0,1745228955.895326
txn_00004467,cust_000114,153.47,Purchase,Entertainment,0,23,0,0.638,0,1738799383.511179
txn_00004468,cust_000466,92.64,Withdrawal,Pharmacy,0,21,10,0.569,0,1728936239.153328
txn_00004469,cust_000149,162.54,Transfer,ATM,1,6,1,0.97,0,1746855538.02362
txn_00004470,cust_000954,17.22,Withdrawal,Department Store,1,12,1,0.129,0,1749294497.917568
txn_00004471,cust_000664,72.33,Withdrawal,Department Store,0,3,0,0.485,0,1733369893.144222
txn_00004472,cust_000934,88.5,Purchase,Restaurant,0,15,4,0.556,0,1739374402.488393
txn_00004473,cust_000936,20.03,Purchase,Other,0,23,0,0.158,0,1750370750.516056
txn_00004474,cust_000760,40.13,Payment,Restaurant,0,15,3,0.1,0,1746800043.456297
txn_00004475,cust_000024,28.4,Withdrawal,Pharmacy,0,3,2,0.255,0,1727403867.265805
txn_00004476,cust_000362,20.94,Withdrawal,Restaurant,0,9,0,1.79,0,1730799546.999864
txn_00004477,cust_000081,106.07,Transfer,Travel,0,22,10,7.182,0,1741387424.930472
txn_00004478,cust_000994,24.39,Transfer,Department Store,0,6,1,0.101,0,1742194164.961149
txn_00004479,cust_000368,138.16,Transfer,Gas Station,0,10,4,0.347,0,1739268219.686253
txn_00004480,cust_000135,23.24,Purchase,Department Store,0,17,5,0.369,0,1724172202.063577
txn_00004481,cust_000550,24.15,Purchase,Restaurant,0,8,11,0.988,0,1739176641.178018
txn_00004482,cust_000554,18.5,Transfer,Other,0,15,0,0.183,0,1748614920.686852
txn_00004483,cust_000907,14.87,Payment,Travel,0,2,2,0.121,0,1733884323.099091
txn_00004484,cust_000900,163.48,Payment,Restaurant,0,15,4,0.643,0,1749480858.308376
txn_00004485,cust_000389,167.59,Purchase,Travel,1,19,1,0.641,0,1752345158.020555
txn_00004486,cust_000320,52.36,Purchase,Travel,0,15,22,0.494,0,1735226578.317946
txn_00004487,cust_000449,21.85,Purchase,Other,0,17,1,0.077,0,1746723459.44658
txn_00004488,cust_000034,28.6,Withdrawal,Gas Station,0,5,4,0.228,0,1736314859.888448
txn_00004489,cust_000045,48.97,Withdrawal,Pharmacy,0,12,2,0.473,0,1722424578.16103
txn_00004490,cust_000748,140.96,Withdrawal,Department Store,0,9,5,0.909,0,1740560600.232652
txn_00004491,cust_000286,48.15,Payment,ATM,1,8,5,0.363,0,1737880204.240757
txn_00004492,cust_000974,69.69,Withdrawal,Gas Station,1,9,2,0.517,0,1722068877.003949
txn_00004493,cust_000989,53.0,Transfer,ATM,0,18,0,0.314,0,1737484478.809829
txn_00004494,cust_000152,48.51,Purchase,Restaurant,1,21,5,0.385,0,1743366500.259539
txn_00004495,cust_000171,25.22,Payment,Restaurant,0,21,6,0.093,0,1727121863.893512
txn_00004496,cust_000368,36.12,Purchase,Online,1,14,0,0.091,0,1749303041.164373
txn_00004497,cust_000003,116.83,Purchase,Travel,1,9,0,10.257,0,1722759099.351319
txn_00004498,cust_000255,76.16,Payment,Entertainment,0,16,8,1.088,0,1745853540.921634
txn_00004499,cust_000114,41.02,Purchase,Travel,0,13,0,0.171,0,1740146191.775196
txn_00004500,cust_000787,60.62,Purchase,Gas Station,0,3,0,0.297,0,1745376258.737731
txn_00004501,cust_000416,58.82,Purchase,Other,0,12,0,0.774,0,1746012538.367491
txn_00004502,cust_000871,26.42,Withdrawal,Online,0,20,1,0.608,0,1723748881.140404
txn_00004503,cust_000507,35.96,Payment,Other,0,16,0,0.44,0,1727192494.072935
txn_00004504,cust_000968,60.2,Payment,Other,0,9,9,1.856,0,1745224553.256538
txn_00004505,cust_000010,72.24,Transfer,ATM,1,21,3,0.271,0,1737925760.581574
txn_00004506,cust_000863,28.37,Payment,Entertainment,0,5,4,0.274,0,1750825993.473487
txn_00004507,cust_000398,56.35,Purchase,Grocery,0,12,5,0.319,0,1728561229.713166
